# t (s)	mx ()	my ()	mz ()	J-freq (Hz)	B_ext (T)
6.03500887717577e-09	0.7183554	-0.66585827	0.02779677	1.1e+10	-0.006608515
6.040025873931006e-09	0.70570946	-0.676933	0.030988635	1.1e+10	-0.0036646128
6.045015125309806e-09	0.69188213	-0.6884823	0.03076456	1.1e+10	-0.00030365871
6.0500043725369115e-09	0.67838967	-0.6993198	0.02719843	1.1e+10	0.003093044
6.055021562662077e-09	0.66671956	-0.70840347	0.02069507	1.1e+10	0.0061408393
6.060011171174336e-09	0.65829945	-0.7148011	0.012108205	1.1e+10	0.008447414
6.065001090745683e-09	0.65392935	-0.71804607	0.0024100642	1.1e+10	0.009759332
6.070018894437945e-09	0.65397424	-0.7179184	-0.007346162	1.1e+10	0.009919502
6.075009249703933e-09	0.65824026	-0.71452445	-0.015953535	1.1e+10	0.008907161
6.080027313339048e-09	0.6660778	-0.70825994	-0.022520004	1.1e+10	0.0068316977
6.085017495151361e-09	0.67631984	-0.6999533	-0.026216533	1.1e+10	0.003960379
6.090007463738537e-09	0.6876848	-0.690623	-0.026647722	1.1e+10	0.0006227567
6.0950247485290725e-09	0.6988315	-0.68145084	-0.023727579	1.1e+10	-0.0028063327
6.100014264502528e-09	0.7082985	-0.6737924	-0.017823065	1.1e+10	-0.0058858255
6.105003784247201e-09	0.7150135	-0.6686783	-0.009616356	1.1e+10	-0.008272275
6.1100208981216455e-09	0.7181461	-0.66686153	-1.2219919e-05	1.1e+10	-0.009689414
6.115010613088338e-09	0.71719664	-0.668674	0.009762898	1.1e+10	-0.009954927
6.120000297480963e-09	0.71215415	-0.673923	0.018610613	1.1e+10	-0.0090481825
6.1250173024315685e-09	0.70338255	-0.68203986	0.025509054	1.1e+10	-0.007062607
6.130006817463341e-09	0.6918634	-0.6919697	0.029549954	1.1e+10	-0.004253529
6.1350236214883285e-09	0.6787584	-0.7026522	0.03027939	1.1e+10	-0.00092482835
6.140012889498671e-09	0.66572833	-0.71278095	0.027605737	1.1e+10	0.0024955266
6.145002227737198e-09	0.65424055	-0.7213482	0.021874703	1.1e+10	0.005622107
6.1500194966709646e-09	0.64560425	-0.7275403	0.013723084	1.1e+10	0.008098083
6.1550094288882084e-09	0.6408973	-0.73072606	0.0041839606	1.1e+10	0.009604753
6.160027232917553e-09	0.6405613	-0.73066914	-0.005760001	1.1e+10	0.009979067
6.165017522225501e-09	0.6445435	-0.7273931	-0.014892912	1.1e+10	0.00917273
6.170007903254005e-09	0.652251	-0.7212316	-0.02224716	1.1e+10	0.007285946
6.17502573413231e-09	0.6627397	-0.71277857	-0.026999468	1.1e+10	0.0045240503
6.180015722941567e-09	0.67459756	-0.7030842	-0.028536808	1.1e+10	0.0012425503
6.1850053710558234e-09	0.68646514	-0.6932868	-0.026699157	1.1e+10	-0.002185055
6.190022649787246e-09	0.69702774	-0.68459535	-0.021660002	1.1e+10	-0.005371479
6.195012182763218e-09	0.7049829	-0.67824656	-0.014073623	1.1e+10	-0.007906708
6.2000018464382156e-09	0.7095125	-0.67502654	-0.0048267953	1.1e+10	-0.0095109595
6.205019054279314e-09	0.71009713	-0.6753595	0.0050337217	1.1e+10	-0.009994644
6.210008811267617e-09	0.70663124	-0.67916864	0.014231598	1.1e+10	-0.009295521
6.215025923502541e-09	0.69942105	-0.6859542	0.021759272	1.1e+10	-0.00748925
6.2200153444998895e-09	0.68933463	-0.6947342	0.02662755	1.1e+10	-0.0048082406
6.2250047127612215e-09	0.6775254	-0.70441103	0.02828905	1.1e+10	-0.0015611275
6.230021630250535e-09	0.66538227	-0.71384376	0.026521482	1.1e+10	0.001888496
6.235010915582296e-09	0.65457404	-0.72182256	0.021560473	1.1e+10	0.0050969063
6.240000400563973e-09	0.6464217	-0.72750676	0.013997342	1.1e+10	0.007705309
6.245017836764039e-09	0.6419762	-0.7302797	0.0046527977	1.1e+10	0.009412977
6.250007853841679e-09	0.64189184	-0.7297791	-0.005318187	1.1e+10	0.009999999
6.2550257193103076e-09	0.6462338	-0.72595984	-0.014904518	1.1e+10	0.0094027715
6.260016102311004e-09	0.65447867	-0.7191237	-0.022930091	1.1e+10	0.0076980335
6.265006433451013e-09	0.6656972	-0.709837	-0.028529912	1.1e+10	0.0050865863
6.270023970998327e-09	0.67868865	-0.69894016	-0.031038009	1.1e+10	0.0018575365
6.275013746068378e-09	0.6918642	-0.6877283	-0.030100225	1.1e+10	-0.0015737276
6.280003339391596e-09	0.70386	-0.67744833	-0.02582084	1.1e+10	-0.004819559
6.285020481096238e-09	0.713457	-0.66930807	-0.018645918	1.1e+10	-0.007510464
6.290010269043088e-09	0.71957916	-0.6643875	-0.009500404	1.1e+10	-0.009300375
6.295027532045045e-09	0.7216981	-0.66320693	0.00062359247	1.1e+10	-0.009995645
6.300017127609192e-09	0.71961707	-0.6658391	0.010430318	1.1e+10	-0.009506901
6.3050068556960176e-09	0.7136167	-0.67181873	0.01883288	1.1e+10	-0.0078986455
6.310023968036534e-09	0.7043282	-0.68032503	0.024878072	1.1e+10	-0.005344274
6.315013337842708e-09	0.692949	-0.6901062	0.027796723	1.1e+10	-0.002172435
6.320002525533389e-09	0.68082845	-0.6999414	0.027298167	1.1e+10	0.001255064
6.325019372570359e-09	0.6694327	-0.708671	0.023432063	1.1e+10	0.0045518307
6.330008847476635e-09	0.66034687	-0.71518636	0.016715812	1.1e+10	0.0072938707
6.3350260827994725e-09	0.65467453	-0.7188246	0.007877016	1.1e+10	0.009184691
6.340016229460645e-09	0.6532553	-0.7191321	-0.0019763447	1.1e+10	0.009980965
6.345006470239075e-09	0.6563066	-0.716036	-0.011777538	1.1e+10	0.009601688
6.3500244129646624e-09	0.6635877	-0.70969576	-0.020464629	1.1e+10	0.00808024
6.35501462428674e-09	0.674209	-0.7007009	-0.026944675	1.1e+10	0.005612471
6.360004781266906e-09	0.68698984	-0.6898655	-0.03049799	1.1e+10	0.002483698
6.365022414502829e-09	0.7005529	-0.6782572	-0.030665541	1.1e+10	-0.000956505
6.370012082729614e-09	0.71323544	-0.66732335	-0.027392283	1.1e+10	-0.0042653475
6.375001621983245e-09	0.7237352	-0.6583186	-0.02105588	1.1e+10	-0.0070718606
6.380018947483182e-09	0.7309854	-0.65233684	-0.012347402	1.1e+10	-0.009053838
6.385008666451981e-09	0.73418856	-0.65017784	-0.0023887504	1.1e+10	-0.009956182
6.390025893826817e-09	0.7330913	-0.6520417	0.00775388	1.1e+10	-0.009681365
6.395015523667888e-09	0.7278584	-0.6575891	0.01680272	1.1e+10	-0.008264771
6.400004975539924e-09	0.7190764	-0.66602737	0.02378491	1.1e+10	-0.00587507
6.405021906849309e-09	0.7076545	-0.6762897	0.027930396	1.1e+10	-0.002775368
6.410011060969067e-09	0.6950217	-0.68697196	0.028744753	1.1e+10	0.0006355347
6.4150003718893364e-09	0.682599	-0.6968635	0.026204998	1.1e+10	0.003971715
6.420017255324975e-09	0.67181236	-0.70490974	0.020612974	1.1e+10	0.0068541598
6.425006784437846e-09	0.66407454	-0.7102066	0.0127147995	1.1e+10	0.008912193
6.430024333041555e-09	0.66024876	-0.71232057	0.0033647069	1.1e+10	0.009923241
6.4350145904958295e-09	0.66084605	-0.71106684	-0.0062587047	1.1e+10	0.009756963
6.440004881249017e-09	0.6657627	-0.70661175	-0.015104019	1.1e+10	0.0084414715
6.445022773840617e-09	0.6744458	-0.6993515	-0.022185517	1.1e+10	0.006116626
6.450013083257275e-09	0.6857228	-0.6901097	-0.026595023	1.1e+10	0.0030815687
6.455003144182284e-09	0.69824034	-0.679873	-0.027844539	1.1e+10	-0.00031627962
6.4600206207272515e-09	0.7105416	-0.669806	-0.025751408	1.1e+10	-0.003694493
6.46501018334807e-09	0.72103	-0.661295	-0.02058129	1.1e+10	-0.0066183964
6.47002741721599e-09	0.7285961	-0.6553898	-0.012903597	1.1e+10	-0.00877218
6.4750171577739416e-09	0.7323103	-0.65296465	-0.0037226137	1.1e+10	-0.009878731
6.480006705335503e-09	0.7318181	-0.65432024	0.005907485	1.1e+10	-0.009822003
6.485023809250223e-09	0.72713023	-0.65931785	0.014906644	1.1e+10	-0.008599032
6.4900132716396774e-09	0.7187861	-0.66724825	0.022140421	1.1e+10	-0.0063671693
6.495002769769161e-09	0.70765626	-0.6771227	0.026840918	1.1e+10	-0.003385578
6.50001950384241e-09	0.69487906	-0.6878033	0.028491018	1.1e+10	1.3480084e-05
6.505008698018178e-09	0.68201387	-0.6979574	0.026921583	1.1e+10	0.003393035
6.510025761988195e-09	0.6703855	-0.7066128	0.022349708	1.1e+10	0.006387949
6.515015246769482e-09	0.66143656	-0.7128469	0.015405495	1.1e+10	0.00861278
6.5200051441576074e-09	0.65610015	-0.7161933	0.0069109495	1.1e+10	0.009823538
6.525022936948253e-09	0.65495485	-0.7164344	-0.0021860264	1.1e+10	0.009874391
6.530013273012737e-09	0.6580783	-0.71365	-0.010734908	1.1e+10	0.008758644
6.53500370243845e-09	0.6649898	-0.7082073	-0.01779992	1.1e+10	0.006611199
6.540021651615302e-09	0.67481303	-0.70068836	-0.022579132	1.1e+10	0.0036673278
6.545011774845475e-09	0.6861473	-0.6920624	-0.02445849	1.1e+10	0.0003059733
6.550001444243541e-09	0.69757676	-0.6833708	-0.023248926	1.1e+10	-0.0030911192
6.55501882228152e-09	0.7077077	-0.67573035	-0.019069873	1.1e+10	-0.0061393445
6.5600084636041365e-09	0.7151744	-0.6702945	-0.012481226	1.1e+10	-0.008446412
6.565025517700208e-09	0.71913666	-0.6678107	-0.004229561	1.1e+10	-0.009763
6.570014964185152e-09	0.7190602	-0.6686996	0.004588306	1.1e+10	-0.0099198455
6.575004632907367e-09	0.7149453	-0.67285925	0.012949518	1.1e+10	-0.008908611
6.580021552827545e-09	0.7071593	-0.6798068	0.019887244	1.1e+10	-0.006834605
6.5850109434016995e-09	0.6966203	-0.6885905	0.024507452	1.1e+10	-0.0039645364
6.590000270309023e-09	0.6844586	-0.6981741	0.026317785	1.1e+10	-0.00062771875
6.595017047951484e-09	0.6719818	-0.70750576	0.025111923	1.1e+10	0.002801224
6.600006459048801e-09	0.6607537	-0.71548676	0.02107828	1.1e+10	0.0058814636
6.6050236292252914e-09	0.65195334	-0.7214147	0.014688968	1.1e+10	0.008279975
6.610013573866222e-09	0.64667344	-0.72470486	0.0067896866	1.1e+10	0.00968816
6.615003796981292e-09	0.64543104	-0.7251554	-0.0017153717	1.1e+10	0.009955373
6.620021625130273e-09	0.6483369	-0.7227704	-0.009880142	1.1e+10	0.009041897
6.625011989959454e-09	0.6549372	-0.71786004	-0.016672876	1.1e+10	0.007065206
6.630002323881451e-09	0.66436374	-0.71095884	-0.021351011	1.1e+10	0.0042563397
6.6350199272240245e-09	0.6754675	-0.7028079	-0.023365991	1.1e+10	0.0009273707
6.640009763128282e-09	0.68672943	-0.69448805	-0.02245246	1.1e+10	-0.0024934341
6.64502704103442e-09	0.6968658	-0.68700194	-0.018707959	1.1e+10	-0.005636282
6.650016628124636e-09	0.70453393	-0.6814579	-0.012627366	1.1e+10	-0.008096919
6.65500619525289e-09	0.7088711	-0.6786033	-0.004943511	1.1e+10	-0.009604131
6.660023313407538e-09	0.70934147	-0.6788712	0.0034430255	1.1e+10	-0.009979242
6.6650127223323326e-09	0.7058577	-0.68223757	0.011408233	1.1e+10	-0.009174051
6.670002213080395e-09	0.69880605	-0.6882407	0.018019374	1.1e+10	-0.007288639
6.6750192304988164e-09	0.6889231	-0.6961287	0.022484034	1.1e+10	-0.0045280587
6.680008608517382e-09	0.67746925	-0.7048076	0.024210254	1.1e+10	-0.0012474293
6.685025472453824e-09	0.6657038	-0.71330845	0.02301141	1.1e+10	0.0021986102
6.690015000589649e-09	0.6551822	-0.72057045	0.019057944	1.1e+10	0.0053670187
6.6950044884893354e-09	0.6471232	-0.72586477	0.01283988	1.1e+10	0.007903451
6.700022044183535e-09	0.642492	-0.7286634	0.0050580897	1.1e+10	0.009515262
6.705012164182108e-09	0.64189875	-0.7286564	-0.0032886267	1.1e+10	0.009994798
6.710002224911073e-09	0.64537585	-0.7258473	-0.011273286	1.1e+10	0.009297199
6.715020207811368e-09	0.65254986	-0.72043943	-0.018006181	1.1e+10	0.007491867
6.7200105374841965e-09	0.66248137	-0.7129998	-0.02262632	1.1e+10	0.0048111533
6.725000642476054e-09	0.6740202	-0.70427257	-0.02461929	1.1e+10	0.0015639061
6.730018086675952e-09	0.68587697	-0.6951918	-0.023714246	1.1e+10	-0.0018860908
6.7350078930584364e-09	0.69655335	-0.6869586	-0.020005036	1.1e+10	-0.005095109
6.7400249436491074e-09	0.704936	-0.6805512	-0.013883409	1.1e+10	-0.00771611
6.745014507099139e-09	0.70998996	-0.67688644	-0.0061456105	1.1e+10	-0.009412199
6.750003892742313e-09	0.7112028	-0.6764058	0.0022988678	1.1e+10	-0.01
6.755020965453751e-09	0.70841414	-0.67917114	0.010462759	1.1e+10	-0.009403889
6.7600105611961384e-09	0.70197654	-0.6847406	0.017257346	1.1e+10	-0.0077004777
6.7650275480629144e-09	0.6925874	-0.69238544	0.02191304	1.1e+10	-0.0050740167
6.770017029515096e-09	0.6814847	-0.7010025	0.023808423	1.1e+10	-0.0018622504
6.7750064143441e-09	0.6700002	-0.7095367	0.022747993	1.1e+10	0.0015687232
6.7800235160829035e-09	0.6595255	-0.7170027	0.018841406	1.1e+10	0.004831773
6.785012991028519e-09	0.6514995	-0.72247064	0.012612011	1.1e+10	0.0075070453
6.790002787572583e-09	0.646876	-0.72538406	0.004790747	1.1e+10	0.009298474
6.795020401685331e-09	0.6462547	-0.72539854	-0.0037550747	1.1e+10	0.009995499
6.800010596785472e-09	0.64974475	-0.7224506	-0.011947675	1.1e+10	0.0095083
6.805000970505313e-09	0.6569406	-0.7167612	-0.018889945	1.1e+10	0.007901139
6.810018802825225e-09	0.66707844	-0.7087798	-0.023789648	1.1e+10	0.005347291
6.815008927433972e-09	0.6788893	-0.6993776	-0.02599893	1.1e+10	0.0021754105
6.820026388225408e-09	0.6911511	-0.68948114	-0.025243398	1.1e+10	-0.0012714247
6.825016018342288e-09	0.70235986	-0.68035764	-0.02158165	1.1e+10	-0.0045497664
6.830005614865007e-09	0.71134555	-0.67308354	-0.015421068	1.1e+10	-0.0072923424
6.835022862108108e-09	0.7171458	-0.668574	-0.0074295914	1.1e+10	-0.00918381
6.840012341236207e-09	0.71906453	-0.66745436	0.001357906	1.1e+10	-0.0099808
6.8450019547748745e-09	0.716934	-0.6698073	0.009929689	1.1e+10	-0.00960256
6.850019037621574e-09	0.7109529	-0.675313	0.017288867	1.1e+10	-0.008082429
6.855008485412957e-09	0.7018774	-0.68314034	0.022467017	1.1e+10	-0.005615982
6.860025490105854e-09	0.6906999	-0.69231987	0.024890661	1.1e+10	-0.002469831
6.865014903236714e-09	0.6789053	-0.70158935	0.0242503	1.1e+10	0.0009513373
6.870004304861482e-09	0.6678976	-0.7098881	0.020662175	1.1e+10	0.004260485
6.8750213920513135e-09	0.659003	-0.71630895	0.0145361945	1.1e+10	0.0070815147
6.880011063149375e-09	0.65341717	-0.7200938	0.006678112	1.1e+10	0.009051523
6.885001114140919e-09	0.6517664	-0.7208847	-0.0020174822	1.1e+10	0.009955692
6.890018791010348e-09	0.6542742	-0.7185526	-0.010592293	1.1e+10	0.009682594
6.895009210188472e-09	0.6606116	-0.7133092	-0.017968507	1.1e+10	0.008267226
6.900026947087923e-09	0.6700873	-0.7055863	-0.023358367	1.1e+10	0.005862775
6.905017052911904e-09	0.6814881	-0.6962488	-0.026055582	1.1e+10	0.002778591
6.910007005434133e-09	0.69354093	-0.68629	-0.025745677	1.1e+10	-0.00063273736
6.915024456350743e-09	0.70492893	-0.6768428	-0.022400275	1.1e+10	-0.003986986
6.9200141414899465e-09	0.71424234	-0.66919595	-0.016419116	1.1e+10	-0.006852593
6.9250036452227246e-09	0.7205007	-0.6642924	-0.008481035	1.1e+10	-0.008911209
6.930020867236582e-09	0.72299784	-0.6627855	0.00053134566	1.1e+10	-0.009922944
6.935010504972021e-09	0.72140455	-0.6648893	0.009450343	1.1e+10	-0.009757581
6.940000046969798e-09	0.71589196	-0.6702944	0.017260343	1.1e+10	-0.0084432615
6.945017160159695e-09	0.706999	-0.6783267	0.02305282	1.1e+10	-0.0061196946
6.950006550962785e-09	0.6958324	-0.6878595	0.026073925	1.1e+10	-0.0030858635
6.9550233740341455e-09	0.68359506	-0.6978049	0.02600187	1.1e+10	0.00033025417
6.960012675955046e-09	0.671884	-0.7068915	0.022867028	1.1e+10	0.00368939
6.965002187257005e-09	0.66204035	-0.7141771	0.017076181	1.1e+10	0.0066142525
6.97001943135695e-09	0.6552088	-0.71893334	0.009286685	1.1e+10	0.008769529
6.975009328400466e-09	0.6522577	-0.72065413	0.00050133164	1.1e+10	0.00987789
6.980027091534699e-09	0.6534746	-0.719207	-0.008351015	1.1e+10	0.0098193465
6.985017385854202e-09	0.65865904	-0.71475786	-0.01615943	1.1e+10	0.008601298
6.990007606603996e-09	0.6671468	-0.7077566	-0.022070963	1.1e+10	0.006370188
6.995025480643812e-09	0.67796075	-0.6988937	-0.025395535	1.1e+10	0.0033708042
7.000015424832582e-09	0.6896837	-0.68927354	-0.02568187	1.1e+10	-1.0660877e-05
7.005005265358919e-09	0.7009862	-0.68001926	-0.022892294	1.1e+10	-0.003390803
7.010022449335406e-09	0.7105953	-0.672282	-0.017294323	1.1e+10	-0.0063861874
7.015012097083275e-09	0.71729195	-0.6671801	-0.009597318	1.1e+10	-0.0086116735
7.020001678083526e-09	0.720348	-0.6653702	-0.00068609574	1.1e+10	-0.009823089
7.0250189297065335e-09	0.71935844	-0.66713506	0.008429345	1.1e+10	-0.009874828
7.030008448443708e-09	0.71438843	-0.6722342	0.016562477	1.1e+10	-0.008760252
7.035025584311045e-09	0.70589566	-0.6800547	0.022818768	1.1e+10	-0.0065998444
7.040014949290721e-09	0.6949072	-0.6895174	0.026379941	1.1e+10	-0.0036716368
7.0450042892795425e-09	0.68264705	-0.6995003	0.026864229	1.1e+10	-0.0003111445
7.050021212798372e-09	0.6704975	-0.7088896	0.024204323	1.1e+10	0.0031041102
7.055010548399949e-09	0.6600375	-0.7165556	0.018766098	1.1e+10	0.0061348295
7.060000180364273e-09	0.6524382	-0.72177196	0.011202848	1.1e+10	0.008443346
7.065017617202186e-09	0.6485754	-0.7240491	0.002355137	1.1e+10	0.009761817
7.07000782676391e-09	0.648917	-0.7231686	-0.0066613485	1.1e+10	0.009920468
7.075025694304451e-09	0.6533811	-0.7192241	-0.014904135	1.1e+10	0.008901989
7.0800160091475775e-09	0.66133964	-0.71265805	-0.021337178	1.1e+10	0.006837401
7.0850062352440845e-09	0.67181665	-0.7041477	-0.025255395	1.1e+10	0.0039675236
7.0900237226831364e-09	0.6836061	-0.6945963	-0.026178457	1.1e+10	0.00061154075
7.09501359220236e-09	0.6951778	-0.68525493	-0.02396385	1.1e+10	-0.002798931
7.100003275222541e-09	0.70524055	-0.6772604	-0.018866872	1.1e+10	-0.005879684
7.105020471082045e-09	0.712663	-0.67164844	-0.011434847	1.1e+10	-0.00827875
7.110009990024057e-09	0.71650493	-0.6692438	-0.002628235	1.1e+10	-0.009687547
7.115027274735479e-09	0.7163397	-0.67035747	0.0065903943	1.1e+10	-0.009953828
7.120016866848859e-09	0.71214163	-0.6748314	0.015020363	1.1e+10	-0.0090433005
7.1250062914535216e-09	0.7043475	-0.6820686	0.021702742	1.1e+10	-0.0070679924
7.130023405651977e-09	0.69375044	-0.69118553	0.02584805	1.1e+10	-0.0042431504
7.135012693725229e-09	0.6816892	-0.7009455	0.026911702	1.1e+10	-0.0009323484
7.140001939421595e-09	0.66954756	-0.7102342	0.024802336	1.1e+10	0.002488197
7.1450188749530305e-09	0.658742	-0.718046	0.019749487	1.1e+10	0.0056316187
7.150008538284393e-09	0.65070355	-0.72347236	0.0124185085	1.1e+10	0.008093637
7.155025893227215e-09	0.64632916	-0.72602767	0.0036009408	1.1e+10	0.009607914
7.160016034212912e-09	0.64619017	-0.7254379	-0.0055933194	1.1e+10	0.009979566
7.1650063269664365e-09	0.6502588	-0.7217709	-0.014163088	1.1e+10	0.009175809
7.170024276011918e-09	0.6580841	-0.7153194	-0.021162042	1.1e+10	0.0072781905
7.1750145669362255e-09	0.66863215	-0.7067871	-0.025699988	1.1e+10	0.0045309323
7.18000456561361e-09	0.6806786	-0.6970547	-0.027274773	1.1e+10	0.0012502016
7.185021860813819e-09	0.6928794	-0.68719065	-0.025660422	1.1e+10	-0.002196175
7.1900116343518585e-09	0.70370466	-0.6785108	-0.021043045	1.1e+10	-0.0053650555
7.195001408931193e-09	0.71200496	-0.6720714	-0.013955794	1.1e+10	-0.007902147
7.2000185383762e-09	0.7168758	-0.66870487	-0.0051836916	1.1e+10	-0.009514517
7.205008187849967e-09	0.7177235	-0.66888046	0.004138272	1.1e+10	-0.009994886
7.210025347560738e-09	0.7144483	-0.6725495	0.012993044	1.1e+10	-0.0092913015
7.215014774423967e-09	0.70743114	-0.6791538	0.02023052	1.1e+10	-0.0074943537
7.220004128669236e-09	0.6974471	-0.68781644	0.025036752	1.1e+10	-0.004815036
7.225021111507628e-09	0.6855893	-0.6974767	0.026836915	1.1e+10	-0.0015499314
7.230010273968235e-09	0.67341304	-0.70684624	0.025401171	1.1e+10	0.0018807878
7.235027286699297e-09	0.66229504	-0.7149323	0.020900069	1.1e+10	0.005106638
7.240016763491495e-09	0.65373576	-0.72076523	0.013930958	1.1e+10	0.0077125123
7.24500661571408e-09	0.64873576	-0.7237918	0.005301354	1.1e+10	0.009410355
7.25002423924349e-09	0.6479317	-0.72369224	-0.0040425956	1.1e+10	0.009999986
7.255014462676244e-09	0.651446	-0.7204481	-0.012934284	1.1e+10	0.009405417
7.260004920517991e-09	0.65884876	-0.7143363	-0.02041061	1.1e+10	0.0077029644
7.265022727427345e-09	0.6693211	-0.70587075	-0.025626773	1.1e+10	0.005076887
7.270012727268528e-09	0.6815123	-0.69600534	-0.02790397	1.1e+10	0.0018651718
7.275002630761105e-09	0.69405705	-0.6857947	-0.026986603	1.1e+10	-0.0015661404
7.2800199745897646e-09	0.70558727	-0.6764105	-0.022927895	1.1e+10	-0.00482963
7.2850096494201995e-09	0.7146963	-0.66913116	-0.016234742	1.1e+10	-0.0075055193
7.2900267168299835e-09	0.7204829	-0.66482234	-0.007627112	1.1e+10	-0.009304547
7.295016330638199e-09	0.72226554	-0.66407716	0.0017859695	1.1e+10	-0.009995414
7.300005987476306e-09	0.71989524	-0.6669253	0.010936296	1.1e+10	-0.009509286
7.305023080609492e-09	0.71358335	-0.6729857	0.018781286	1.1e+10	-0.007891763
7.3100124844098015e-09	0.7040985	-0.6813599	0.024308113	1.1e+10	-0.0053509804
7.315001783883566e-09	0.6925079	-0.6909791	0.026911326	1.1e+10	-0.0021802292
7.320018696249675e-09	0.6801225	-0.70070183	0.026278477	1.1e+10	0.0012661513
7.325007951571916e-09	0.66858476	-0.70928407	0.022510912	1.1e+10	0.004544801
7.330025295311248e-09	0.65920424	-0.7158683	0.016041161	1.1e+10	0.007301643
7.335014931187187e-09	0.6532445	-0.7197035	0.007717191	1.1e+10	0.00918164
7.340004901160036e-09	0.65138483	-0.7204546	-0.0015182944	1.1e+10	0.009980479
7.345022763942016e-09	0.6538853	-0.7180146	-0.010653753	1.1e+10	0.0095985355
7.350013071819357e-09	0.6604171	-0.7126159	-0.018545896	1.1e+10	0.008084856
7.355003427632475e-09	0.6701894	-0.7047533	-0.024335736	1.1e+10	0.0056188744
7.360021076716563e-09	0.6820955	-0.6951665	-0.027346408	1.1e+10	0.0024727867
7.365011084022954e-09	0.69459826	-0.68501806	-0.027171254	1.1e+10	-0.0009487096
7.370000829250946e-09	0.70631045	-0.6754684	-0.02383226	1.1e+10	-0.0042583114
7.375018092909144e-09	0.7159523	-0.66768456	-0.017666364	1.1e+10	-0.0070799044
7.380007593938941e-09	0.7223511	-0.6627657	-0.009462588	1.1e+10	-0.009050504
7.385024828467267e-09	0.72487235	-0.661311	-0.000109909466	1.1e+10	-0.0099572195
7.390014301037234e-09	0.72321093	-0.66351163	0.009185029	1.1e+10	-0.009683369
7.395003885320374e-09	0.7175609	-0.66902965	0.017376846	1.1e+10	-0.008269296
7.400021014581259e-09	0.7084744	-0.6771647	0.023527065	1.1e+10	-0.005866096
7.405010296836877e-09	0.69707084	-0.68677115	0.026845567	1.1e+10	-0.0027830764
7.4100272581826926e-09	0.6845639	-0.6967552	0.026982894	1.1e+10	0.0006467064
7.415016555994409e-09	0.67258006	-0.7058451	0.023943776	1.1e+10	0.0039819777
7.420005969475721e-09	0.66249645	-0.7131071	0.018126927	1.1e+10	0.006848478
7.4250232611974954e-09	0.6555018	-0.7178248	0.010194004	1.1e+10	0.008917352
7.430013158271706e-09	0.6525095	-0.71950454	0.0011689733	1.1e+10	0.009922283
7.4350034503560826e-09	0.65381664	-0.7180358	-0.007944238	1.1e+10	0.0097586475
7.440021269211751e-09	0.6592803	-0.7135304	-0.016142208	1.1e+10	0.008435394
7.445011652265703e-09	0.6681496	-0.7064741	-0.022392873	1.1e+10	0.006122705
7.450001899657295e-09	0.67934513	-0.69757795	-0.026011914	1.1e+10	0.0030889213
7.455019500318814e-09	0.69157404	-0.68778074	-0.02655386	1.1e+10	-0.0003275783
7.460009291866057e-09	0.7032488	-0.67836785	-0.023929415	1.1e+10	-0.003687216
7.46502646353049e-09	0.71312344	-0.67045236	-0.018408636	1.1e+10	-0.006626827
7.470016097171967e-09	0.71996313	-0.66517454	-0.010699708	1.1e+10	-0.008768422
7.475005571775363e-09	0.723055	-0.6632055	-0.0016952952	1.1e+10	-0.009877485
7.480022678408601e-09	0.7220232	-0.66483366	0.0075844484	1.1e+10	-0.009819923
7.485012390803015e-09	0.7169651	-0.66981906	0.0159383	1.1e+10	-0.008603058
7.490001755591818e-09	0.708418	-0.6774947	0.022427667	1.1e+10	-0.006373305
7.495018832819153e-09	0.6972569	-0.6869261	0.026299093	1.1e+10	-0.0033751295
7.500008114689178e-09	0.68488073	-0.6968496	0.027059164	1.1e+10	5.60847e-06
7.505024921891479e-09	0.6726237	-0.7062069	0.024645012	1.1e+10	0.0034035805
7.510014416681831e-09	0.66207784	-0.7138785	0.019397505	1.1e+10	0.006381914
7.515003904018572e-09	0.6544298	-0.71914375	0.011958239	1.1e+10	0.008608794
7.520021468593882e-09	0.6505689	-0.7215175	0.0031618548	1.1e+10	0.009825642
7.525011633151615e-09	0.6509724	-0.7207749	-0.005874193	1.1e+10	0.009875623
7.53000198103522e-09	0.65552163	-0.7170254	-0.014160088	1.1e+10	0.008762407
7.535020040367113e-09	0.66367877	-0.7106	-0.020775182	1.1e+10	0.0066027227
7.54001015350479e-09	0.6743307	-0.7022346	-0.024876578	1.1e+10	0.0036747197
7.545000203485818e-09	0.6862066	-0.6928316	-0.026014358	1.1e+10	0.00031396703
7.550017565395024e-09	0.6979392	-0.6834701	-0.024017489	1.1e+10	-0.0031017137
7.555007202872905e-09	0.7080184	-0.675447	-0.019129397	1.1e+10	-0.006133003
7.560024262075518e-09	0.71537435	-0.6697583	-0.011877395	1.1e+10	-0.0084522525
7.565013943366627e-09	0.71908224	-0.6672473	-0.0032046626	1.1e+10	-0.0097612655
7.57000341305023e-09	0.71875596	-0.66822624	0.005884493	1.1e+10	-0.009920851
7.575020653401056e-09	0.7143678	-0.67259634	0.014346788	1.1e+10	-0.008903576
7.580010168412355e-09	0.7064243	-0.6797241	0.021078749	1.1e+10	-0.0068403464
7.585027161346562e-09	0.6957247	-0.6887503	0.025341876	1.1e+10	-0.0039542434
7.590016548787914e-09	0.6836123	-0.6984526	0.026585495	1.1e+10	-0.0006164897
7.595005814574125e-09	0.67146295	-0.707731	0.024706552	1.1e+10	0.00279377
